日期,河名,站名,水位,流量,含沙量
2019/2/19,黄河                          ,刘家峡入库,-,575,-
2019/2/19,黄河                          ,刘家峡蓄水量,1731.58,(35.5)亿,-
2019/2/19,黄河                          ,刘家峡出库,-,455,-
2019/2/19,黄河                          ,兰州                          ,1510.52,535,-
2019/2/19,黄河                          ,下河沿                        ,1229.47,664,-
2019/2/19,黄河                          ,石嘴山                        ,1086.63,658,-
2019/2/19,黄河                          ,巴彦高勒                      ,1051.82,608,-
2019/2/19,黄河                          ,三湖河口                      ,1018.34,677,-
2019/2/19,黄河                          ,包头                          ,1003.17,695,-
2019/2/19,黄河                          ,头道拐                        ,988.1,673,-
2019/2/19,黄河                          ,万家寨蓄水量,969.58,(3.35)亿,-
2019/2/19,黄河                          ,万家寨上出库,-,791,-
2019/2/19,黄河                          ,万家寨下                      ,899.39,791,-
2019/2/19,黄河                          ,府谷                          ,808.42,712,-
2019/2/19,黄河                          ,吴堡                          ,636.41,690,*30.3
2019/2/19,黄河                          ,龙门                          ,378.56,873,*87.1
2019/2/19,汾河                          ,河津                          ,370.79,18.7,*0.529
2019/2/19,北洛河                        ,状头                          ,361.54,6.65,-
2019/2/19,泾河                          ,张家山                        ,420.25,2.14,-
2019/2/19,渭河                          ,咸阳                          ,380.02,21.8,-
2019/2/19,渭河                          ,华县(二)                      ,334.2,69.4,*2.95
2019/2/19,黄河                          ,潼关                          ,326.23,860,*42
2019/2/19,黄河                          ,史家滩蓄水量,311.24,(1.60)亿,-
2019/2/19,黄河                          ,三门峡                        ,274.66,1200,*80.3
2019/2/19,黄河                          ,小浪底上蓄水量,270.05,(79.8)亿,-
2019/2/19,黄河                          ,小浪底                        ,133.94,780,*25.9
2019/2/19,伊河                          ,东湾                          ,-,-,-
2019/2/19,伊河                          ,陆浑坝上蓄水量,311.07,(3.69)亿,-
2019/2/19,伊河                          ,陆浑坝上出库,-,-,-
2019/2/19,伊河                          ,龙门镇                        ,147.35,7.9,-
2019/2/19,洛河                          ,卢氏                          ,-,-,-
2019/2/19,洛河                          ,故县水库蓄水量,521.34,(4.23)亿,-
2019/2/19,洛河                          ,故县水库出库,-,-,-
2019/2/19,洛河                          ,长水（二）                    ,377.74,0.35,-
2019/2/19,洛河                          ,白马寺                        ,112.6,9.05,-
2019/2/19,伊洛河                        ,黑石关                        ,104.56,20.9,-
2019/2/19,丹河                          ,山路坪                        ,-,-,-
2019/2/19,沁河                          ,五龙口                        ,-,-,-
2019/2/19,沁河                          ,武陟                          ,98.3,2.5,-
2019/2/19,黄河                          ,花园口                        ,88.79,1070,*10.8
2019/2/19,黄河                          ,夹河滩                        ,71.71,1180,*6.01
2019/2/19,黄河                          ,高村                          ,57.8,1320,*13.8
2019/2/19,黄河                          ,孙口                          ,43.25,1130,*16.7
2019/2/19,大汶河                        ,戴村坝,-,-,-
2019/2/19,东平湖                        ,东平湖老湖蓄水量,42.34,(4.64)亿,-
2019/2/19,大汶河                        ,出湖闸,-,-,-
2019/2/19,黄河                          ,艾山                          ,36.39,917,*20.5
2019/2/19,黄河                          ,泺口                          ,24.97,695,*12.3
2019/2/19,黄河                          ,利津                          ,8.84,402,*16.6
2019/2/20,黄河                          ,唐乃亥                        ,2670.79,275,-
2019/2/20,黄河                          ,龙羊峡入库,-,271,-
2019/2/20,黄河                          ,龙羊峡蓄水量,2595.65,(231)亿,-
2019/2/20,黄河                          ,龙羊峡出库,-,421,-
2019/2/20,黄河                          ,刘家峡入库,-,588,-
2019/2/20,黄河                          ,刘家峡蓄水量,1731.59,(35.5)亿,-
2019/2/20,黄河                          ,刘家峡出库,-,453,-
2019/2/20,黄河                          ,兰州                          ,1510.61,577,-
2019/2/20,黄河                          ,下河沿                        ,1229.24,548,-
2019/2/20,黄河                          ,石嘴山                        ,1086.57,652,-
2019/2/20,黄河                          ,巴彦高勒                      ,1051.86,620,-
2019/2/20,黄河                          ,三湖河口                      ,1018.34,677,-
2019/2/20,黄河                          ,包头                          ,1003.2,710,-
2019/2/20,黄河                          ,头道拐                        ,988.08,665,-
2019/2/20,黄河                          ,万家寨蓄水量,969.81,(3.39)亿,-
2019/2/20,黄河                          ,万家寨上出库,-,527,-
2019/2/20,黄河                          ,万家寨下                      ,898.99,527,-
2019/2/20,黄河                          ,府谷                          ,808.41,708,-
2019/2/20,黄河                          ,吴堡                          ,636.42,696,*30.3
2019/2/20,黄河                          ,龙门                          ,378.6,896,*87.1
2019/2/20,汾河                          ,河津                          ,370.6,13.7,*0.529
2019/2/20,北洛河                        ,状头                          ,361.56,7.66,-
2019/2/20,泾河                          ,张家山                        ,420.25,2.14,-
2019/2/20,渭河                          ,咸阳                          ,380.05,24.5,-
2019/2/20,渭河                          ,华县(二)                      ,334.2,69.4,*2.95
2019/2/20,黄河                          ,潼关                          ,326.23,860,*42
2019/2/20,黄河                          ,史家滩蓄水量,309.92,(1.26)亿,-
2019/2/20,黄河                          ,三门峡                        ,274.38,1010,*80.3
2019/2/20,黄河                          ,小浪底上蓄水量,269.97,(79.6)亿,-
2019/2/20,黄河                          ,小浪底                        ,133.88,717,*25.9
2019/2/20,伊河                          ,东湾                          ,-,-,-
2019/2/20,伊河                          ,陆浑坝上蓄水量,311.07,(3.69)亿,-
2019/2/20,伊河                          ,陆浑坝上出库,-,-,-
2019/2/20,伊河                          ,龙门镇                        ,147.37,8.95,-
2019/2/20,洛河                          ,卢氏                          ,-,-,-
2019/2/20,洛河                          ,故县水库蓄水量,521.38,(4.24)亿,-
2019/2/20,洛河                          ,故县水库出库,-,-,-
2019/2/20,洛河                          ,长水（二）                    ,377.74,0.35,-
2019/2/20,洛河                          ,白马寺                        ,112.62,9.12,-
2019/2/20,伊洛河                        ,黑石关                        ,104.39,13.9,-
2019/2/20,丹河                          ,山路坪                        ,-,-,-
2019/2/20,沁河                          ,五龙口                        ,-,-,-
2019/2/20,沁河                          ,武陟                          ,98.3,2.5,-
2019/2/20,黄河                          ,花园口                        ,88.95,1310,*10.8
2019/2/20,黄河                          ,夹河滩                        ,71.76,1220,*6.01
2019/2/20,黄河                          ,高村                          ,57.57,1050,*13.8
2019/2/20,黄河                          ,孙口                          ,43.11,1100,*16.7
2019/2/20,大汶河                        ,戴村坝,-,-,-
2019/2/20,东平湖                        ,东平湖老湖蓄水量,42.36,(4.67)亿,-
2019/2/20,大汶河                        ,出湖闸,-,-,-
2019/2/20,黄河                          ,艾山                          ,36.3,891,*20.5
2019/2/20,黄河                          ,泺口                          ,25.27,932,*12.3
2019/2/20,黄河                          ,利津                          ,9.01,481,*16.6
2019/2/21,黄河                          ,唐乃亥                        ,2670.83,285,-
2019/2/21,黄河                          ,龙羊峡入库,-,276,-
2019/2/21,黄河                          ,龙羊峡蓄水量,2595.63,(231)亿,-
2019/2/21,黄河                          ,龙羊峡出库,-,383,-
2019/2/21,黄河                          ,刘家峡入库,-,349,-
2019/2/21,黄河                          ,刘家峡蓄水量,1731.57,(35.5)亿,-
2019/2/21,黄河                          ,刘家峡出库,-,454,-
2019/2/21,黄河                          ,兰州                          ,1510.67,607,-
2019/2/21,黄河                          ,下河沿                        ,1229.3,578,-
2019/2/21,黄河                          ,石嘴山                        ,1086.58,655,-
2019/2/21,黄河                          ,巴彦高勒                      ,1051.92,638,-
2019/2/21,黄河                          ,三湖河口                      ,1018.34,677,-
2019/2/21,黄河                          ,包头                          ,1003.23,705,-
2019/2/21,黄河                          ,头道拐                        ,988.1,673,-
2019/2/21,黄河                          ,万家寨蓄水量,968.68,(3.19)亿,-
2019/2/21,黄河                          ,万家寨上出库,-,748,-
2019/2/21,黄河                          ,万家寨下                      ,899.33,748,-
2019/2/21,黄河                          ,府谷                          ,808.51,747,-
2019/2/21,黄河                          ,吴堡                          ,636.35,650,*30.3
2019/2/21,黄河                          ,龙门                          ,378.58,890,*87.1
2019/2/21,汾河                          ,河津                          ,370.79,18.7,*0.529
2019/2/21,北洛河                        ,状头                          ,361.56,7.32,-
2019/2/21,泾河                          ,张家山                        ,420.24,1.94,-
2019/2/21,渭河                          ,咸阳                          ,380.04,23.5,-
2019/2/21,渭河                          ,华县(二)                      ,334.14,63.8,*2.95
2019/2/21,黄河                          ,潼关                          ,326.25,880,*42
2019/2/21,黄河                          ,史家滩蓄水量,309.99,(1.27)亿,-
2019/2/21,黄河                          ,三门峡                        ,272.75,255,*80.3
2019/2/21,黄河                          ,小浪底上蓄水量,269.92,(79.5)亿,-
2019/2/21,黄河                          ,小浪底                        ,133.93,770,*25.9
2019/2/21,伊河                          ,东湾                          ,-,-,-
2019/2/21,伊河                          ,陆浑坝上蓄水量,311.05,(3.69)亿,-
2019/2/21,伊河                          ,陆浑坝上出库,-,-,-
2019/2/21,伊河                          ,龙门镇                        ,147.37,8.95,-
2019/2/21,洛河                          ,卢氏                          ,-,-,-
2019/2/21,洛河                          ,故县水库蓄水量,521.43,(4.24)亿,-
2019/2/21,洛河                          ,故县水库出库,-,-,-
2019/2/21,洛河                          ,长水（二）                    ,377.74,0.35,-
2019/2/21,洛河                          ,白马寺                        ,112.69,10.6,-
2019/2/21,伊洛河                        ,黑石关                        ,104.43,15.7,-
2019/2/21,丹河                          ,山路坪                        ,-,-,-
2019/2/21,沁河                          ,五龙口                        ,-,-,-
2019/2/21,沁河                          ,武陟                          ,98.3,2.5,-
2019/2/21,黄河                          ,花园口                        ,88.94,1300,*10.8
2019/2/21,黄河                          ,夹河滩                        ,71.89,1370,*6.01
2019/2/21,黄河                          ,高村                          ,57.67,1110,*13.8
2019/2/21,黄河                          ,孙口                          ,43.11,970,*16.7
2019/2/21,大汶河                        ,戴村坝,-,-,-
2019/2/21,东平湖                        ,东平湖老湖蓄水量,42.39,(4.72)亿,-
2019/2/21,大汶河                        ,出湖闸,-,-,-
2019/2/21,黄河                          ,艾山                          ,36.18,825,*20.5
2019/2/21,黄河                          ,泺口                          ,24.95,720,*12.3
2019/2/21,黄河                          ,利津                          ,9.36,705,*16.6
2019/2/22,黄河                          ,唐乃亥                        ,2670.84,288,-
2019/2/22,黄河                          ,龙羊峡入库,-,282,-
2019/2/22,黄河                          ,龙羊峡蓄水量,2595.62,(231)亿,-
2019/2/22,黄河                          ,龙羊峡出库,-,346,-
2019/2/22,黄河                          ,刘家峡入库,-,519,-
2019/2/22,黄河                          ,刘家峡蓄水量,1731.65,(35.6)亿,-
2019/2/22,黄河                          ,刘家峡出库,-,399,-
2019/2/22,黄河                          ,兰州                          ,1510.51,530,-
2019/2/22,黄河                          ,下河沿                        ,1229.44,648,-
2019/2/22,黄河                          ,石嘴山                        ,1086.44,650,-
2019/2/22,黄河                          ,巴彦高勒                      ,1051.83,611,-
2019/2/22,黄河                          ,三湖河口                      ,1018.28,685,-
2019/2/22,黄河                          ,包头                          ,1003.26,715,-
2019/2/22,黄河                          ,头道拐                        ,988.11,677,-
2019/2/22,黄河                          ,万家寨蓄水量,968.16,(3.10)亿,-
2019/2/22,黄河                          ,万家寨上出库,-,1150,-
2019/2/22,黄河                          ,万家寨下                      ,899.87,1150,-
2019/2/22,黄河                          ,府谷                          ,808.48,735,-
2019/2/22,黄河                          ,吴堡                          ,636.45,715,*30.3
2019/2/22,黄河                          ,龙门                          ,378.53,859,*87.1
2019/2/22,汾河                          ,河津                          ,370.67,15.5,*0.529
2019/2/22,北洛河                        ,状头                          ,361.46,3.8,-
2019/2/22,泾河                          ,张家山                        ,420.24,1.94,-
2019/2/22,渭河                          ,咸阳                          ,380.03,22.6,-
2019/2/22,渭河                          ,华县(二)                      ,334.05,56,*2.95
2019/2/22,黄河                          ,潼关                          ,326.27,895,*42
2019/2/22,黄河                          ,史家滩蓄水量,310.68,(1.44)亿,-
2019/2/22,黄河                          ,三门峡                        ,272.79,266,*80.3
2019/2/22,黄河                          ,小浪底上蓄水量,269.88,(79.4)亿,-
2019/2/22,黄河                          ,小浪底                        ,133.85,684,*25.9
2019/2/22,伊河                          ,东湾                          ,-,-,-
2019/2/22,伊河                          ,陆浑坝上蓄水量,311.05,(3.69)亿,-
2019/2/22,伊河                          ,陆浑坝上出库,-,-,-
2019/2/22,伊河                          ,龙门镇                        ,147.37,8.95,-
2019/2/22,洛河                          ,卢氏                          ,-,-,-
2019/2/22,洛河                          ,故县水库蓄水量,521.49,(4.25)亿,-
2019/2/22,洛河                          ,故县水库出库,-,-,-
2019/2/22,洛河                          ,长水（二）                    ,377.74,0.35,-
2019/2/22,洛河                          ,白马寺                        ,112.81,13.6,-
2019/2/22,伊洛河                        ,黑石关                        ,104.36,12.7,-
2019/2/22,丹河                          ,山路坪                        ,-,-,-
2019/2/22,沁河                          ,五龙口                        ,-,-,-
2019/2/22,沁河                          ,武陟                          ,98.3,2.5,-
2019/2/22,黄河                          ,花园口                        ,88.83,1170,*10.8
2019/2/22,黄河                          ,夹河滩                        ,71.67,1120,*6.01
2019/2/22,黄河                          ,高村                          ,57.73,1180,*13.8
2019/2/22,黄河                          ,孙口                          ,43.2,1040,*16.7
2019/2/22,大汶河                        ,戴村坝,-,-,-
2019/2/22,东平湖                        ,东平湖老湖蓄水量,42.38,(4.70)亿,-
2019/2/22,大汶河                        ,出湖闸,-,-,-
2019/2/22,黄河                          ,艾山                          ,36.3,917,*20.5
2019/2/22,黄河                          ,泺口                          ,24.99,745,*12.3
2019/2/22,黄河                          ,利津                          ,9.19,590,*16.6
2019/2/23,黄河                          ,唐乃亥                        ,2670.82,282,-
2019/2/23,黄河                          ,龙羊峡入库,-,285,-
2019/2/23,黄河                          ,龙羊峡蓄水量,2595.6,(230)亿,-
2019/2/23,黄河                          ,龙羊峡出库,-,341,-
2019/2/23,黄河                          ,刘家峡入库,-,420,-
2019/2/23,黄河                          ,刘家峡蓄水量,1731.69,(35.6)亿,-
2019/2/23,黄河                          ,刘家峡出库,-,390,-
2019/2/23,黄河                          ,兰州                          ,1510.3,448,-
2019/2/23,黄河                          ,下河沿                        ,1229.24,548,-
2019/2/23,黄河                          ,石嘴山                        ,1085.54,612,-
2019/2/23,黄河                          ,巴彦高勒                      ,1051.87,623,-
2019/2/23,黄河                          ,三湖河口                      ,1018.24,673,-
2019/2/23,黄河                          ,包头                          ,1003.28,725,-
2019/2/23,黄河                          ,头道拐                        ,988.14,680,-
2019/2/23,黄河                          ,万家寨蓄水量,967.61,(3.01)亿,-
2019/2/23,黄河                          ,万家寨上出库,-,783,-
2019/2/23,黄河                          ,万家寨下                      ,899.38,783,-
2019/2/23,黄河                          ,府谷                          ,808.38,695,-
2019/2/23,黄河                          ,吴堡                          ,636.47,730,*30.3
2019/2/23,黄河                          ,龙门                          ,378.67,948,*87.1
2019/2/23,汾河                          ,河津                          ,370.51,11.5,*0.529
2019/2/23,北洛河                        ,状头                          ,361.53,6.3,-
2019/2/23,泾河                          ,张家山                        ,420.25,2.14,-
2019/2/23,渭河                          ,咸阳                          ,379.99,19.4,-
2019/2/23,渭河                          ,华县(二)                      ,334.12,64,*2.95
2019/2/23,黄河                          ,潼关                          ,326.25,880,*42
2019/2/23,黄河                          ,史家滩蓄水量,312.85,(2.13)亿,-
2019/2/23,黄河                          ,三门峡                        ,272.43,178,*80.3
2019/2/23,黄河                          ,小浪底上蓄水量,269.6,(78.7)亿,-
2019/2/23,黄河                          ,小浪底                        ,134.03,874,*25.9
2019/2/23,伊河                          ,东湾                          ,-,-,-
2019/2/23,伊河                          ,陆浑坝上蓄水量,311.05,(3.69)亿,-
2019/2/23,伊河                          ,陆浑坝上出库,-,-,-
2019/2/23,伊河                          ,龙门镇                        ,147.37,8.95,-
2019/2/23,洛河                          ,卢氏                          ,-,-,-
2019/2/23,洛河                          ,故县水库蓄水量,521.5,(4.25)亿,-
2019/2/23,洛河                          ,故县水库出库,-,-,-
2019/2/23,洛河                          ,长水（二）                    ,377.74,0.35,-
2019/2/23,洛河                          ,白马寺                        ,112.85,14.4,-
2019/2/23,伊洛河                        ,黑石关                        ,104.46,17.6,-
2019/2/23,丹河                          ,山路坪                        ,-,-,-
2019/2/23,沁河                          ,五龙口                        ,-,-,-
2019/2/23,沁河                          ,武陟                          ,98.3,2.5,-
2019/2/23,黄河                          ,花园口                        ,88.7,969,*10.8
2019/2/23,黄河                          ,夹河滩                        ,71.61,1050,*6.01
2019/2/23,黄河                          ,高村                          ,57.57,930,*13.8
2019/2/23,黄河                          ,孙口                          ,43.01,892,*16.7
2019/2/23,大汶河                        ,戴村坝,-,-,-
2019/2/23,东平湖                        ,东平湖老湖蓄水量,42.36,(4.67)亿,-
2019/2/23,大汶河                        ,出湖闸,-,-,-
2019/2/23,黄河                          ,艾山                          ,36.21,848,*20.5
2019/2/23,黄河                          ,泺口                          ,25.08,808,*12.3
2019/2/23,黄河                          ,利津                          ,9.18,584,*16.6
2019/2/24,黄河                          ,唐乃亥                        ,2670.87,295,-
2019/2/24,黄河                          ,龙羊峡入库,-,285,-
2019/2/24,黄河                          ,龙羊峡蓄水量,2595.6,(230)亿,-
2019/2/24,黄河                          ,龙羊峡出库,-,294,-
2019/2/24,黄河                          ,刘家峡入库,-,381,-
2019/2/24,黄河                          ,刘家峡蓄水量,1731.66,(35.6)亿,-
2019/2/24,黄河                          ,刘家峡出库,-,396,-
2019/2/24,黄河                          ,兰州                          ,1510.48,517,-
2019/2/24,黄河                          ,下河沿                        ,1229.12,496,-
2019/2/24,黄河                          ,石嘴山                        ,1085.5,630,-
2019/2/24,黄河                          ,巴彦高勒                      ,1051.92,697,-
2019/2/24,黄河                          ,三湖河口                      ,1018.24,673,-
2019/2/24,黄河                          ,包头                          ,1003.28,725,-
2019/2/24,黄河                          ,头道拐                        ,988.17,692,-
2019/2/24,黄河                          ,万家寨蓄水量,968.25,(3.12)亿,-
2019/2/24,黄河                          ,万家寨上出库,-,1000,-
2019/2/24,黄河                          ,万家寨下                      ,899.67,1000,-
2019/2/24,黄河                          ,府谷                          ,808.15,614,-
2019/2/24,黄河                          ,吴堡                          ,636.39,675,*30.3
2019/2/24,黄河                          ,龙门                          ,378.64,928,*87.1
2019/2/24,汾河                          ,河津                          ,370.68,15.7,*0.529
2019/2/24,北洛河                        ,状头                          ,361.6,9.52,-
2019/2/24,泾河                          ,张家山                        ,420.46,12.7,-
2019/2/24,渭河                          ,咸阳                          ,380.05,24.5,-
2019/2/24,渭河                          ,华县(二)                      ,334.03,58.8,*2.95
2019/2/24,黄河                          ,潼关                          ,326.25,880,*42
2019/2/24,黄河                          ,史家滩蓄水量,314.32,(2.73)亿,-
2019/2/24,黄河                          ,三门峡                        ,272.79,266,*80.3
2019/2/24,黄河                          ,小浪底上蓄水量,269.41,(78.2)亿,-
2019/2/24,黄河                          ,小浪底                        ,133.6,432,*25.9
2019/2/24,伊河                          ,东湾                          ,-,-,-
2019/2/24,伊河                          ,陆浑坝上蓄水量,311.05,(3.69)亿,-
2019/2/24,伊河                          ,陆浑坝上出库,-,-,-
2019/2/24,伊河                          ,龙门镇                        ,147.31,5.9,-
2019/2/24,洛河                          ,卢氏                          ,-,-,-
2019/2/24,洛河                          ,故县水库蓄水量,521.54,(4.26)亿,-
2019/2/24,洛河                          ,故县水库出库,-,-,-
2019/2/24,洛河                          ,长水（二）                    ,377.74,0.35,-
2019/2/24,洛河                          ,白马寺                        ,112.68,10.4,-
2019/2/24,伊洛河                        ,黑石关                        ,104.69,29.5,-
2019/2/24,丹河                          ,山路坪                        ,-,-,-
2019/2/24,沁河                          ,五龙口                        ,-,-,-
2019/2/24,沁河                          ,武陟                          ,98.3,2.5,-
2019/2/24,黄河                          ,花园口                        ,88.72,993,*10.8
2019/2/24,黄河                          ,夹河滩                        ,71.47,900,*6.01
2019/2/24,黄河                          ,高村                          ,57.47,820,*13.8
2019/2/24,黄河                          ,孙口                          ,42.94,840,*16.7
2019/2/24,大汶河                        ,戴村坝,-,-,-
2019/2/24,东平湖                        ,东平湖老湖蓄水量,42.35,(4.66)亿,-
2019/2/24,大汶河                        ,出湖闸,-,-,-
2019/2/24,黄河                          ,艾山                          ,36.06,823,*20.5
2019/2/24,黄河                          ,泺口                          ,24.87,665,*12.3
2019/2/24,黄河                          ,利津                          ,9.21,600,*16.6
2019/2/25,黄河                          ,唐乃亥                        ,2670.85,290,-
2019/2/25,黄河                          ,龙羊峡入库,-,275,-
2019/2/25,黄河                          ,龙羊峡蓄水量,2595.57,(230)亿,-
2019/2/25,黄河                          ,龙羊峡出库,-,360,-
2019/2/25,黄河                          ,刘家峡入库,-,595,-
2019/2/25,黄河                          ,刘家峡蓄水量,1731.83,(35.8)亿,-
2019/2/25,黄河                          ,刘家峡出库,-,385,-
2019/2/25,黄河                          ,兰州                          ,1510.31,451,-
2019/2/25,黄河                          ,下河沿                        ,1229.34,598,-
2019/2/25,黄河                          ,石嘴山                        ,1085.42,620,-
2019/2/25,黄河                          ,巴彦高勒                      ,1051.89,688,-
2019/2/25,黄河                          ,三湖河口                      ,1018.23,670,-
2019/2/25,黄河                          ,包头                          ,1003.27,720,-
2019/2/25,黄河                          ,头道拐                        ,988.18,696,-
2019/2/25,黄河                          ,万家寨蓄水量,967.42,(2.98)亿,-
2019/2/25,黄河                          ,万家寨上出库,-,1030,-
2019/2/25,黄河                          ,万家寨下                      ,899.72,1030,-
2019/2/25,黄河                          ,府谷                          ,808.24,644,-
2019/2/25,黄河                          ,吴堡                          ,636.36,655,*30.3
2019/2/25,黄河                          ,龙门                          ,378.55,872,*87.1
2019/2/25,汾河                          ,河津                          ,370.46,10.4,*0.529
2019/2/25,北洛河                        ,状头                          ,361.53,6.38,-
2019/2/25,泾河                          ,张家山                        ,420.25,2.14,-
2019/2/25,渭河                          ,咸阳                          ,380.01,21,-
2019/2/25,渭河                          ,华县(二)                      ,334.08,61.6,*2.95
2019/2/25,黄河                          ,潼关                          ,326.23,860,*42
2019/2/25,黄河                          ,史家滩蓄水量,315.58,(3.33)亿,-
2019/2/25,黄河                          ,三门峡                        ,272.44,180,*80.3
2019/2/25,黄河                          ,小浪底上蓄水量,269.21,(77.7)亿,-
2019/2/25,黄河                          ,小浪底                        ,133.41,300,*25.9
2019/2/25,伊河                          ,东湾                          ,-,-,-
2019/2/25,伊河                          ,陆浑坝上蓄水量,311.05,(3.69)亿,-
2019/2/25,伊河                          ,陆浑坝上出库,-,-,-
2019/2/25,伊河                          ,龙门镇                        ,147.31,5.9,-
2019/2/25,洛河                          ,卢氏                          ,-,-,-
2019/2/25,洛河                          ,故县水库蓄水量,521.58,(4.26)亿,-
2019/2/25,洛河                          ,故县水库出库,-,-,-
2019/2/25,洛河                          ,长水（二）                    ,377.74,0.35,-
2019/2/25,洛河                          ,白马寺                        ,112.7,11,-
2019/2/25,伊洛河                        ,黑石关                        ,104.77,34.2,-
2019/2/25,丹河                          ,山路坪                        ,-,-,-
2019/2/25,沁河                          ,五龙口                        ,141.08,0.215,-
2019/2/25,沁河                          ,武陟                          ,98.27,2.08,-
2019/2/25,黄河                          ,花园口                        ,88.64,901,*10.8
2019/2/25,黄河                          ,夹河滩                        ,71.45,877,*6.01
2019/2/25,黄河                          ,高村                          ,57.41,755,*13.8
2019/2/25,黄河                          ,孙口                          ,42.95,745,*16.7
2019/2/25,大汶河                        ,戴村坝,-,-,-
2019/2/25,东平湖                        ,东平湖老湖蓄水量,42.35,(4.66)亿,-
2019/2/25,大汶河                        ,出湖闸,-,-,-
2019/2/25,黄河                          ,艾山                          ,35.99,487,*20.5
2019/2/25,黄河                          ,泺口                          ,24.87,665,*12.3
2019/2/25,黄河                          ,利津                          ,8.9,415,*16.6
2019/2/26,黄河                          ,唐乃亥                        ,2670.8,278,-
2019/2/26,黄河                          ,龙羊峡入库,-,305,-
2019/2/26,黄河                          ,龙羊峡蓄水量,2595.53,(230)亿,-
2019/2/26,黄河                          ,龙羊峡出库,-,476,-
2019/2/26,黄河                          ,刘家峡入库,-,812,-
2019/2/26,黄河                          ,刘家峡蓄水量,1732.08,(36.1)亿,-
2019/2/26,黄河                          ,刘家峡出库,-,407,-
2019/2/26,黄河                          ,兰州                          ,1510.4,485,-
2019/2/26,黄河                          ,下河沿                        ,1229.07,476,-
2019/2/26,黄河                          ,石嘴山                        ,1085.3,639,-
2019/2/26,黄河                          ,巴彦高勒                      ,1051.87,682,-
2019/2/26,黄河                          ,三湖河口                      ,1018.24,675,-
2019/2/26,黄河                          ,包头                          ,1003.27,720,-
2019/2/26,黄河                          ,头道拐                        ,988.21,708,-
2019/2/26,黄河                          ,万家寨蓄水量,968.05,(3.08)亿,-
2019/2/26,黄河                          ,万家寨上出库,-,440,-
2019/2/26,黄河                          ,万家寨下                      ,898.83,440,-
2019/2/26,黄河                          ,府谷                          ,808.45,715,-
2019/2/26,黄河                          ,吴堡                          ,636.24,590,*30.3
2019/2/26,黄河                          ,龙门                          ,378.54,869,*87.1
2019/2/26,汾河                          ,河津                          ,370.13,4.52,*0.529
2019/2/26,北洛河                        ,状头                          ,361.46,3.74,-
2019/2/26,泾河                          ,张家山                        ,420.25,2.14,-
2019/2/26,渭河                          ,咸阳                          ,379.99,19.4,-
2019/2/26,渭河                          ,华县(二)                      ,334.01,57.8,*2.95
2019/2/26,黄河                          ,潼关                          ,326.21,842,*42
2019/2/26,黄河                          ,史家滩蓄水量,316.61,(3.93)亿,-
2019/2/26,黄河                          ,三门峡                        ,272.76,258,*80.3
2019/2/26,黄河                          ,小浪底上蓄水量,268.99,(77.1)亿,-
2019/2/26,黄河                          ,小浪底                        ,134.1,958,*25.9
2019/2/26,伊河                          ,东湾                          ,-,-,-
2019/2/26,伊河                          ,陆浑坝上蓄水量,311.05,(3.69)亿,-
2019/2/26,伊河                          ,陆浑坝上出库,-,-,-
2019/2/26,伊河                          ,龙门镇                        ,147.36,8.42,-
2019/2/26,洛河                          ,卢氏                          ,-,-,-
2019/2/26,洛河                          ,故县水库蓄水量,521.65,(4.27)亿,-
2019/2/26,洛河                          ,故县水库出库,-,-,-
2019/2/26,洛河                          ,长水（二）                    ,377.74,0.35,-
2019/2/26,洛河                          ,白马寺                        ,112.65,18.1,-
2019/2/26,伊洛河                        ,黑石关                        ,104.93,44.1,-
2019/2/26,丹河                          ,山路坪                        ,-,-,-
2019/2/26,沁河                          ,五龙口                        ,-,-,-
2019/2/26,沁河                          ,武陟                          ,98.27,2.08,-
2019/2/26,黄河                          ,花园口                        ,88.7,955,*10.8
2019/2/26,黄河                          ,夹河滩                        ,71.42,850,*6.01
2019/2/26,黄河                          ,高村                          ,57.34,690,*13.8
2019/2/26,黄河                          ,孙口                          ,42.95,745,*16.7
2019/2/26,大汶河                        ,戴村坝,-,-,-
2019/2/26,东平湖                        ,东平湖老湖蓄水量,42.35,(4.66)亿,-
2019/2/26,大汶河                        ,出湖闸,-,-,-
2019/2/26,黄河                          ,艾山                          ,35.9,425,*20.5
2019/2/26,黄河                          ,泺口                          ,24.78,560,*12.3
2019/2/26,黄河                          ,利津                          ,8.7,310,*16.6
2019/2/27,黄河                          ,唐乃亥                        ,2670.83,285,-
2019/2/27,黄河                          ,龙羊峡入库,-,311,-
2019/2/27,黄河                          ,龙羊峡蓄水量,2595.49,(230)亿,-
2019/2/27,黄河                          ,龙羊峡出库,-,508,-
2019/2/27,黄河                          ,刘家峡入库,-,503,-
2019/2/27,黄河                          ,刘家峡蓄水量,1732.2,(36.3)亿,-
2019/2/27,黄河                          ,刘家峡出库,-,398,-
2019/2/27,黄河                          ,兰州                          ,1510.56,553,-
2019/2/27,黄河                          ,下河沿                        ,1229.31,583,-
2019/2/27,黄河                          ,石嘴山                        ,1085.33,581,-
2019/2/27,黄河                          ,巴彦高勒                      ,1051.82,667,-
2019/2/27,黄河                          ,三湖河口                      ,1018.23,717,-
2019/2/27,黄河                          ,包头                          ,1003.27,696,-
2019/2/27,黄河                          ,头道拐                        ,988.21,708,-
2019/2/27,黄河                          ,万家寨蓄水量,968.58,(3.17)亿,-
